YYYY,MM,DD,TMAX,TMIN,PRCP,SNOW,SNWD
2013,07,28,   41.9,   31.9,    0.0,-9999.0,-9999.0
2013,07,29,   38.8,-9999.0,    0.0,-9999.0,-9999.0
2013,07,30,   38.5,   31.9,    0.0,-9999.0,-9999.0
2013,07,31,   37.2,-9999.0,    0.0,-9999.0,-9999.0
2013,08,01,   38.0,   31.0,-9999.0,-9999.0,-9999.0
2013,08,02,   41.6,   30.9,    0.0,-9999.0,-9999.0
2013,08,03,   41.5,-9999.0,    0.0,-9999.0,-9999.0
2013,08,04,   39.2,   31.9,    0.0,-9999.0,-9999.0
2013,08,05,   39.3,-9999.0,    0.0,-9999.0,-9999.0
2013,08,06,   42.1,   30.4,    0.0,-9999.0,-9999.0
2013,08,07,-9999.0,   32.0,    0.0,-9999.0,-9999.0
2013,08,08,   41.7,   31.2,-9999.0,-9999.0,-9999.0
2013,08,09,   41.4,   31.6,    0.0,-9999.0,-9999.0
2013,08,10,   42.9,-9999.0,    0.0,-9999.0,-9999.0
2013,08,11,   43.1,-9999.0,    0.0,-9999.0,-9999.0
2013,08,12,   43.0,-9999.0,    0.0,-9999.0,-9999.0
2013,08,13,   42.6,   34.8,    0.0,-9999.0,-9999.0
2013,08,14,   41.1,-9999.0,    0.0,-9999.0,-9999.0
2013,08,15,   39.5,   33.0,    0.0,-9999.0,-9999.0
2013,08,16,   42.6,   33.9,    0.0,-9999.0,-9999.0
2013,08,17,   43.3,   33.4,    0.0,-9999.0,-9999.0
2013,08,18,   43.2,-9999.0,    0.0,-9999.0,-9999.0
2013,08,19,-9999.0,   34.5,    0.0,-9999.0,-9999.0
2013,08,20,   43.4,   33.6,    0.0,-9999.0,-9999.0
2013,08,21,   44.0,   34.9,    0.0,-9999.0,-9999.0
2013,08,22,-9999.0,   34.4,    0.0,-9999.0,-9999.0
2013,08,23,   43.7,-9999.0,    0.0,-9999.0,-9999.0
2013,08,24,   38.2,   31.5,    0.0,-9999.0,-9999.0
2013,08,25,   43.7,   31.4,    0.0,-9999.0,-9999.0
2013,08,26,   41.5,   31.7,    0.0,-9999.0,-9999.0
2013,08,27,   38.7,   30.4,    0.0,-9999.0,-9999.0
2013,08,28,   39.4,-9999.0,    0.0,-9999.0,-9999.0
2013,08,29,   42.0,   31.5,    0.0,-9999.0,-9999.0
2013,08,30,   41.7,   31.5,    0.0,-9999.0,-9999.0
2013,08,31,-9999.0,   32.4,    0.3,-9999.0,-9999.0
2013,09,01,   41.9,-9999.0,    0.0,-9999.0,-9999.0
2013,09,02,   41.5,   32.9,    0.0,-9999.0,-9999.0
2013,09,03,   42.5,   32.0,    0.0,-9999.0,-9999.0
2013,09,04,-9999.0,   30.9,    0.0,-9999.0,-9999.0
2013,09,05,   43.6,   31.8,    0.0,-9999.0,-9999.0
2013,09,06,   44.6,-9999.0,    0.0,-9999.0,-9999.0
2013,09,07,-9999.0,   33.6,    0.0,-9999.0,-9999.0
2013,09,08,-9999.0,   33.0,    0.0,-9999.0,-9999.0
2013,09,10,   41.6,-9999.0,-9999.0,-9999.0,-9999.0
2013,09,11,   39.7,   30.7,    0.0,-9999.0,-9999.0
2013,09,12,   39.2,   29.9,    0.0,-9999.0,-9999.0
2013,09,13,   38.2,-9999.0,    0.0,-9999.0,-9999.0
2013,09,14,   37.0,   30.4,    0.0,-9999.0,-9999.0
2013,09,15,   36.8,   30.8,    0.0,-9999.0,-9999.0
2013,09,16,   38.9,   29.6,    0.0,-9999.0,-9999.0
2013,09,17,   38.6,   28.9,    0.0,-9999.0,-9999.0
2013,09,18,   37.7,   28.8,    0.0,-9999.0,-9999.0
2013,09,19,   40.1,   30.8,    0.0,-9999.0,-9999.0
2013,09,20,   40.4,   30.7,-9999.0,-9999.0,-9999.0
2013,09,21,   38.4,-9999.0,    0.0,-9999.0,-9999.0
2013,09,22,   39.3,   29.5,    0.0,-9999.0,-9999.0
2013,09,23,   39.3,   29.6,    0.0,-9999.0,-9999.0
2013,09,24,   37.4,   29.4,    0.0,-9999.0,-9999.0
2013,09,25,   36.6,-9999.0,-9999.0,-9999.0,-9999.0
2013,09,26,   36.6,   28.7,    0.0,-9999.0,-9999.0
2013,09,27,   35.1,   27.5,    0.0,-9999.0,-9999.0
2013,09,28,   38.3,   27.5,    0.0,-9999.0,-9999.0
2013,09,29,   37.5,-9999.0,    0.0,-9999.0,-9999.0
2013,09,30,   36.6,   28.4,    0.0,-9999.0,-9999.0
2013,10,01,   37.1,   28.6,    0.0,-9999.0,-9999.0
2013,10,02,   39.6,-9999.0,    0.0,-9999.0,-9999.0
2013,10,03,   39.6,   28.5,    0.0,-9999.0,-9999.0
2013,10,04,   37.4,-9999.0,    0.0,-9999.0,-9999.0
2013,10,05,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2013,10,06,   38.3,-9999.0,    0.0,-9999.0,-9999.0
2013,10,07,   35.5,   26.5,    0.0,-9999.0,-9999.0
2013,10,08,   35.1,   27.9,    0.0,-9999.0,-9999.0
2013,10,09,   34.7,-9999.0,    0.0,-9999.0,-9999.0
2013,10,10,   34.4,   27.6,    0.0,-9999.0,-9999.0
2013,10,11,   35.1,   27.0,    0.0,-9999.0,-9999.0
2013,10,12,   34.1,-9999.0,    0.0,-9999.0,-9999.0
2013,10,13,   34.2,   27.8,    0.0,-9999.0,-9999.0
2013,10,14,   34.7,-9999.0,    0.0,-9999.0,-9999.0
2013,10,15,   33.2,-9999.0,    0.0,-9999.0,-9999.0
2013,10,16,   35.3,   24.6,    0.0,-9999.0,-9999.0
2013,10,17,   34.5,   25.5,    0.0,-9999.0,-9999.0
2013,10,18,   34.5,   26.6,-9999.0,-9999.0,-9999.0
2013,10,19,   38.2,   26.0,    0.0,-9999.0,-9999.0
2013,10,20,-9999.0,   26.9,    0.0,-9999.0,-9999.0
2013,10,21,   34.0,   26.0,    0.0,-9999.0,-9999.0
2013,10,22,   33.2,   25.7,    0.0,-9999.0,-9999.0
2013,10,23,   31.3,   25.0,    0.0,-9999.0,-9999.0
2013,10,24,   33.5,-9999.0,    0.0,-9999.0,-9999.0
2013,10,25,   33.1,   27.6,    0.0,-9999.0,-9999.0
2013,10,26,   34.6,   26.8,    0.0,-9999.0,-9999.0
2013,10,27,   35.2,   26.4,    0.0,-9999.0,-9999.0
2013,10,28,   35.2,   26.3,    0.0,-9999.0,-9999.0
2013,10,29,   32.8,-9999.0,    0.0,-9999.0,-9999.0
2013,10,30,   33.7,-9999.0,    0.0,-9999.0,-9999.0
2013,10,31,   34.0,   24.3,    0.0,-9999.0,-9999.0
2013,11,01,   38.0,   25.4,    0.0,-9999.0,-9999.0
2013,11,02,   37.0,   25.7,    0.0,-9999.0,-9999.0
2013,11,03,   35.0,   26.6,    0.0,-9999.0,-9999.0
2013,11,04,   34.8,-9999.0,    0.0,-9999.0,-9999.0
2013,11,05,   31.1,   25.8,    0.0,-9999.0,-9999.0
2013,11,06,   32.1,   24.3,    0.0,-9999.0,-9999.0
2013,11,07,-9999.0,   23.4,    0.0,-9999.0,-9999.0
2013,11,08,   32.6,-9999.0,    0.0,-9999.0,-9999.0
2013,11,09,   33.6,   25.0,    0.0,-9999.0,-9999.0
2013,11,10,   33.8,   23.6,    0.0,-9999.0,-9999.0
2013,11,11,   32.4,   21.5,    0.0,-9999.0,-9999.0
2013,11,12,   30.6,   21.7,    0.0,-9999.0,-9999.0
2013,11,13,   30.9,   22.6,    0.0,-9999.0,-9999.0
2013,11,14,   31.5,   23.9,    0.0,-9999.0,-9999.0
2013,11,15,   30.2,   23.5,    0.0,-9999.0,-9999.0
2013,11,16,   30.0,   22.6,    0.0,-9999.0,-9999.0
2013,11,17,   30.5,-9999.0,    0.0,-9999.0,-9999.0
2013,11,18,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2013,11,19,   31.4,-9999.0,    0.0,-9999.0,-9999.0
2013,11,20,   31.3,-9999.0,    0.0,-9999.0,-9999.0
2013,11,21,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2013,11,22,-9999.0,-9999.0,    1.5,-9999.0,-9999.0
2013,11,23,   26.4,   18.9,   24.1,-9999.0,-9999.0
2013,11,24,   26.4,   19.7,    0.0,-9999.0,-9999.0
2013,11,25,   26.6,   19.8,    0.0,-9999.0,-9999.0
2013,11,26,   26.9,-9999.0,    0.0,-9999.0,-9999.0
2013,11,27,   27.6,-9999.0,    0.0,-9999.0,-9999.0
2013,11,28,   28.5,   19.9,    0.0,-9999.0,-9999.0
2013,11,29,   31.2,   19.4,    0.0,-9999.0,-9999.0
2013,11,30,   31.0,   20.6,    0.0,-9999.0,-9999.0
2013,12,01,   29.3,   20.0,    0.0,-9999.0,-9999.0
2013,12,02,   29.9,   20.9,    0.0,-9999.0,-9999.0
2013,12,03,   27.5,   19.0,    0.0,-9999.0,-9999.0
2013,12,04,   28.5,   20.0,    0.0,-9999.0,-9999.0
2013,12,05,-9999.0,   21.3,    0.0,-9999.0,-9999.0
2013,12,06,   30.6,-9999.0,    0.0,-9999.0,-9999.0
2013,12,07,   28.0,   19.1,    0.0,-9999.0,-9999.0
2013,12,08,   28.6,   23.8,    0.0,-9999.0,-9999.0
2013,12,09,   27.9,   20.2,    0.0,-9999.0,-9999.0
2013,12,10,   28.1,-9999.0,-9999.0,-9999.0,-9999.0
2013,12,11,   25.0,-9999.0,    0.0,-9999.0,-9999.0
2013,12,12,   27.2,-9999.0,    0.0,-9999.0,-9999.0
2013,12,13,   31.7,   19.6,    0.0,-9999.0,-9999.0
2013,12,14,   30.6,   19.5,    0.0,-9999.0,-9999.0
2013,12,15,-9999.0,   19.6,    0.0,-9999.0,-9999.0
2013,12,16,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2013,12,17,   24.4,   19.0,    0.0,-9999.0,-9999.0
2013,12,18,   25.2,   18.5,-9999.0,-9999.0,-9999.0
2013,12,19,   27.0,   20.6,    0.0,-9999.0,-9999.0
2013,12,20,   25.5,   17.5,-9999.0,-9999.0,-9999.0
2013,12,21,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2013,12,22,-9999.0,   16.5,-9999.0,-9999.0,-9999.0
2013,12,23,   20.6,   15.8,    7.9,-9999.0,-9999.0
2013,12,24,   22.7,-9999.0,    3.0,-9999.0,-9999.0
2013,12,25,   23.1,-9999.0,    0.0,-9999.0,-9999.0
2013,12,26,   23.1,   13.5,    0.0,-9999.0,-9999.0
2013,12,27,   23.2,   14.8,    0.0,-9999.0,-9999.0
2013,12,28,-9999.0,   14.9,    0.0,-9999.0,-9999.0
2013,12,29,-9999.0,   15.0,    0.0,-9999.0,-9999.0
2013,12,30,-9999.0,   15.5,    0.0,-9999.0,-9999.0
2013,12,31,   25.3,-9999.0,    0.0,-9999.0,-9999.0
2014,01,01,   24.1,   15.9,    0.0,-9999.0,-9999.0
2014,01,02,   24.1,-9999.0,    0.0,-9999.0,-9999.0
2014,01,03,   23.2,   16.0,    0.0,-9999.0,-9999.0
2014,01,04,   23.1,   15.6,    0.0,-9999.0,-9999.0
2014,01,05,   24.8,   15.0,    0.0,-9999.0,-9999.0
2014,01,06,   23.1,   18.6,    0.0,-9999.0,-9999.0
2014,01,07,   21.5,-9999.0,    0.3,-9999.0,-9999.0
2014,01,08,   21.5,-9999.0,   15.5,-9999.0,-9999.0
2014,01,09,   22.3,   14.8,    0.0,-9999.0,-9999.0
2014,01,10,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2014,01,11,-9999.0,   17.4,    0.0,-9999.0,-9999.0
2014,01,12,-9999.0,   17.5,    1.5,-9999.0,-9999.0
2014,01,13,   21.3,   15.8,    0.3,-9999.0,-9999.0
2014,01,14,   22.1,   15.7,    0.0,-9999.0,-9999.0
2014,01,15,   22.1,   14.7,    0.0,-9999.0,-9999.0
2014,01,16,   21.9,   14.6,    0.0,-9999.0,-9999.0
2014,01,17,   24.0,   15.4,    0.0,-9999.0,-9999.0
2014,01,18,   26.3,   14.8,    0.0,-9999.0,-9999.0
2014,01,19,   22.1,-9999.0,    0.0,-9999.0,-9999.0
2014,01,20,   21.4,   14.5,    0.0,-9999.0,-9999.0
2014,01,21,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2014,01,22,   22.5,   14.7,    0.0,-9999.0,-9999.0
2014,01,23,   22.8,   14.7,    0.0,-9999.0,-9999.0
2014,01,24,   23.9,-9999.0,    0.0,-9999.0,-9999.0
2014,01,25,-9999.0,   15.4,    0.0,-9999.0,-9999.0
2014,01,26,-9999.0,   15.6,    0.0,-9999.0,-9999.0
2014,01,27,   25.7,   16.2,    0.0,-9999.0,-9999.0
2014,01,28,   26.3,   16.8,    0.0,-9999.0,-9999.0
2014,01,29,-9999.0,   17.6,    0.0,-9999.0,-9999.0
2014,01,30,   26.9,   18.0,    0.0,-9999.0,-9999.0
2014,01,31,-9999.0,   17.6,    0.0,-9999.0,-9999.0
2014,02,01,   23.1,   16.5,    0.0,-9999.0,-9999.0
2014,02,02,   22.8,   17.0,    0.0,-9999.0,-9999.0
2014,02,03,-9999.0,   17.6,    1.5,-9999.0,-9999.0
2014,02,04,   30.2,   19.6,    0.3,-9999.0,-9999.0
2014,02,05,   24.1,-9999.0,    0.0,-9999.0,-9999.0
2014,02,06,   20.8,-9999.0,    0.0,-9999.0,-9999.0
2014,02,07,   20.8,   13.5,    0.0,-9999.0,-9999.0
2014,02,08,   23.5,   14.9,    0.0,-9999.0,-9999.0
2014,02,09,   20.2,-9999.0,    0.0,-9999.0,-9999.0
2014,02,10,   22.7,   14.5,    2.3,-9999.0,-9999.0
2014,02,11,-9999.0,   14.9,    0.0,-9999.0,-9999.0
2014,02,12,   21.5,-9999.0,    0.0,-9999.0,-9999.0
2014,02,13,   21.1,-9999.0,    2.5,-9999.0,-9999.0
2014,02,14,   24.2,   14.8,    1.8,-9999.0,-9999.0
2014,02,15,   24.6,   14.5,    0.0,-9999.0,-9999.0
2014,02,16,   26.1,   14.9,    0.0,-9999.0,-9999.0
2014,02,17,   27.8,   17.9,    0.0,-9999.0,-9999.0
2014,02,18,   25.8,-9999.0,    0.0,-9999.0,-9999.0
2014,02,19,-9999.0,   17.3,    0.0,-9999.0,-9999.0
2014,02,20,   23.7,   15.5,    0.0,-9999.0,-9999.0
2014,02,21,   25.5,   16.0,-9999.0,-9999.0,-9999.0
2014,02,22,   25.0,   14.5,    0.0,-9999.0,-9999.0
2014,02,23,   27.2,   14.5,    0.0,-9999.0,-9999.0
2014,02,24,   28.2,   17.5,    0.0,-9999.0,-9999.0
2014,02,25,   28.6,-9999.0,    0.0,-9999.0,-9999.0
2014,02,26,   28.8,   20.7,    0.0,-9999.0,-9999.0
2014,02,27,-9999.0,   18.6,    0.0,-9999.0,-9999.0
2014,02,28,   30.4,   18.9,    0.0,-9999.0,-9999.0
2014,03,01,   28.8,-9999.0,-9999.0,-9999.0,-9999.0
2014,03,02,   24.8,-9999.0,    0.0,-9999.0,-9999.0
2014,03,03,-9999.0,   15.8,    0.0,-9999.0,-9999.0
2014,03,04,   25.1,   17.8,    0.0,-9999.0,-9999.0
2014,03,05,   27.5,-9999.0,    0.0,-9999.0,-9999.0
2014,03,06,   27.7,   17.6,    0.0,-9999.0,-9999.0
2014,03,07,   31.1,   19.9,    0.0,-9999.0,-9999.0
2014,03,08,   30.5,   21.2,    0.0,-9999.0,-9999.0
2014,03,09,   31.6,   21.2,    0.0,-9999.0,-9999.0
2014,03,10,   32.1,   21.3,    0.0,-9999.0,-9999.0
2014,03,11,   31.9,   23.7,    0.0,-9999.0,-9999.0
2014,03,12,   35.7,   22.0,    0.0,-9999.0,-9999.0
2014,03,13,   32.8,   25.4,    0.0,-9999.0,-9999.0
2014,03,14,   30.1,-9999.0,    0.0,-9999.0,-9999.0
2014,03,15,   30.7,-9999.0,    8.1,-9999.0,-9999.0
2014,03,16,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2014,03,17,   24.0,-9999.0,    0.0,-9999.0,-9999.0
2014,03,18,   24.4,-9999.0,    0.0,-9999.0,-9999.0
2014,03,19,   25.7,   18.8,    0.0,-9999.0,-9999.0
2014,03,20,   32.2,   20.0,    0.0,-9999.0,-9999.0
2014,03,21,-9999.0,   21.5,    0.0,-9999.0,-9999.0
2014,03,22,   32.4,-9999.0,    0.0,-9999.0,-9999.0
2014,03,23,   26.4,-9999.0,    0.0,-9999.0,-9999.0
2014,03,24,   29.7,   18.5,    0.0,-9999.0,-9999.0
2014,03,25,-9999.0,   22.0,    0.0,-9999.0,-9999.0
2014,03,26,-9999.0,-9999.0,    1.8,-9999.0,-9999.0
2014,03,27,   24.7,-9999.0,   15.7,-9999.0,-9999.0
2014,03,28,   26.3,-9999.0,    0.0,-9999.0,-9999.0
2014,03,29,   26.4,   19.9,    0.0,-9999.0,-9999.0
2014,03,30,   29.6,   19.8,    0.0,-9999.0,-9999.0
2014,03,31,   36.2,   20.7,    0.0,-9999.0,-9999.0
2014,04,01,   31.7,-9999.0,    0.0,-9999.0,-9999.0
2014,04,02,   35.4,   23.0,    0.0,-9999.0,-9999.0
2014,04,03,   38.6,-9999.0,    0.0,-9999.0,-9999.0
2014,04,04,-9999.0,   22.9,    4.3,-9999.0,-9999.0
2014,04,05,-9999.0,-9999.0,    2.3,-9999.0,-9999.0
2014,04,06,   28.5,   19.5,    0.0,-9999.0,-9999.0
2014,04,07,   30.4,-9999.0,    0.0,-9999.0,-9999.0
2014,04,08,-9999.0,   20.9,    0.0,-9999.0,-9999.0
2014,04,09,   34.3,-9999.0,    0.0,-9999.0,-9999.0
2014,04,10,   35.6,   22.4,    0.0,-9999.0,-9999.0
2014,04,11,   36.9,   24.3,    0.0,-9999.0,-9999.0
2014,04,12,   36.0,   24.6,    0.0,-9999.0,-9999.0
2014,04,13,   33.6,   23.8,    0.0,-9999.0,-9999.0
2014,04,14,   34.6,   24.8,    0.0,-9999.0,-9999.0
2014,04,15,   38.9,-9999.0,    0.0,-9999.0,-9999.0
2014,04,21,   35.0,-9999.0,    0.0,-9999.0,-9999.0
2014,04,22,   37.6,   26.0,    0.0,-9999.0,-9999.0
2014,04,23,   36.1,   27.5,    0.0,-9999.0,-9999.0
2014,04,24,   39.6,   26.8,    0.0,-9999.0,-9999.0
2014,04,25,   35.3,-9999.0,    0.0,-9999.0,-9999.0
2014,04,26,   34.5,-9999.0,    0.0,-9999.0,-9999.0
2014,04,27,   35.1,   24.0,    0.0,-9999.0,-9999.0
2014,04,28,   36.2,   25.4,    0.0,-9999.0,-9999.0
2014,04,29,   37.9,-9999.0,    0.0,-9999.0,-9999.0
2014,04,30,   38.0,   26.9,    0.0,-9999.0,-9999.0
2014,05,01,   39.1,-9999.0,    0.0,-9999.0,-9999.0
2014,05,02,-9999.0,   27.8,    0.0,-9999.0,-9999.0
2014,05,03,   39.8,-9999.0,    0.0,-9999.0,-9999.0
2014,05,04,   35.2,   27.8,    0.0,-9999.0,-9999.0
2014,05,05,   33.5,-9999.0,    0.0,-9999.0,-9999.0
2014,05,06,   33.1,   23.5,    0.0,-9999.0,-9999.0
2014,05,07,   37.5,   24.9,    0.0,-9999.0,-9999.0
2014,05,08,   36.9,   25.7,    0.0,-9999.0,-9999.0
2014,05,09,   35.7,   26.7,    0.0,-9999.0,-9999.0
2014,05,10,   35.4,   25.2,    0.0,-9999.0,-9999.0
2014,05,11,   35.6,-9999.0,    0.0,-9999.0,-9999.0
2014,05,12,-9999.0,   26.8,    0.0,-9999.0,-9999.0
2014,05,13,   39.6,-9999.0,    0.0,-9999.0,-9999.0
2014,05,14,   36.4,-9999.0,    0.0,-9999.0,-9999.0
2014,05,15,   34.5,   25.6,    0.0,-9999.0,-9999.0
2014,05,16,-9999.0,   25.9,    0.0,-9999.0,-9999.0
2014,05,17,   34.1,   24.4,    0.0,-9999.0,-9999.0
2014,05,18,   37.0,   25.8,    0.0,-9999.0,-9999.0
2014,05,19,   40.0,   27.6,    0.0,-9999.0,-9999.0
2014,05,20,   37.8,   27.0,    0.0,-9999.0,-9999.0
2014,05,21,-9999.0,   30.3,    0.0,-9999.0,-9999.0
2014,05,22,   42.2,   30.1,    0.0,-9999.0,-9999.0
2014,05,23,   38.2,   29.0,    0.0,-9999.0,-9999.0
2014,05,24,   41.0,   28.5,    0.0,-9999.0,-9999.0
2014,05,25,   40.5,   28.5,    0.0,-9999.0,-9999.0
2014,05,26,   41.2,   29.5,    0.0,-9999.0,-9999.0
2014,05,27,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2014,05,28,   42.8,   30.4,    0.0,-9999.0,-9999.0
2014,05,29,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2014,05,30,   43.1,-9999.0,    0.0,-9999.0,-9999.0
2014,05,31,   44.1,-9999.0,    0.0,-9999.0,-9999.0
2014,06,01,   38.6,   28.6,    0.0,-9999.0,-9999.0
2014,06,02,   40.4,   27.9,    0.0,-9999.0,-9999.0
2014,06,03,   40.0,   29.9,    0.0,-9999.0,-9999.0
2014,06,04,   36.7,-9999.0,    0.0,-9999.0,-9999.0
2014,06,05,   35.5,   27.2,    0.0,-9999.0,-9999.0
2014,06,06,   35.8,   26.7,    0.0,-9999.0,-9999.0
2014,06,07,   40.2,   28.0,    0.0,-9999.0,-9999.0
2014,06,08,   42.4,   29.7,    0.0,-9999.0,-9999.0
2014,06,09,   40.7,-9999.0,    0.0,-9999.0,-9999.0
2014,06,10,   43.5,   30.0,    0.0,-9999.0,-9999.0
2014,06,11,   42.0,-9999.0,    0.0,-9999.0,-9999.0
2014,06,12,   41.7,   29.4,    0.0,-9999.0,-9999.0
2014,06,13,   42.4,   29.4,    0.0,-9999.0,-9999.0
2014,06,14,   37.2,   28.6,    0.0,-9999.0,-9999.0
2014,06,15,   38.6,   27.6,    0.0,-9999.0,-9999.0
2014,06,16,   38.0,   26.8,    0.0,-9999.0,-9999.0
2014,06,17,   40.5,   26.9,    0.0,-9999.0,-9999.0
2014,06,18,   37.2,   28.8,    0.0,-9999.0,-9999.0
2014,06,19,   37.7,-9999.0,    0.0,-9999.0,-9999.0
2014,06,20,   40.2,   28.3,    0.0,-9999.0,-9999.0
2014,06,21,   44.0,   31.3,    0.0,-9999.0,-9999.0
2014,06,22,   44.5,   31.3,    0.0,-9999.0,-9999.0
2014,06,23,-9999.0,   32.6,    0.0,-9999.0,-9999.0
2014,06,24,   41.6,-9999.0,    0.0,-9999.0,-9999.0
2014,06,25,   38.1,   28.8,    0.0,-9999.0,-9999.0
2014,06,26,   38.8,   28.2,    0.0,-9999.0,-9999.0
2014,06,27,   44.7,   28.8,    0.0,-9999.0,-9999.0
2014,06,28,   42.0,   32.7,    0.0,-9999.0,-9999.0
2014,06,29,   41.8,   31.9,    0.0,-9999.0,-9999.0
2014,06,30,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2014,07,01,   41.2,-9999.0,    0.0,-9999.0,-9999.0
2014,07,02,   42.9,   32.1,    0.0,-9999.0,-9999.0
2014,07,03,   41.7,   34.1,    0.0,-9999.0,-9999.0
2014,07,04,   45.2,   33.5,    0.0,-9999.0,-9999.0
2014,07,05,   45.2,-9999.0,    0.0,-9999.0,-9999.0
2014,07,06,   44.2,   33.7,    0.0,-9999.0,-9999.0
2014,07,07,   43.4,   34.8,    0.0,-9999.0,-9999.0
2014,07,08,   42.9,-9999.0,    0.0,-9999.0,-9999.0
2014,07,09,   39.1,   31.3,    0.0,-9999.0,-9999.0
2014,07,10,   41.9,   30.7,    0.0,-9999.0,-9999.0
2014,07,11,   39.5,   28.9,    0.0,-9999.0,-9999.0
2014,07,12,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2014,07,13,-9999.0,   30.5,    0.0,-9999.0,-9999.0
2014,07,14,   43.6,   34.0,-9999.0,-9999.0,-9999.0
2014,07,15,   39.4,   33.4,    0.0,-9999.0,-9999.0
2014,07,16,   39.7,   31.9,    0.0,-9999.0,-9999.0
2014,07,17,-9999.0,   31.0,    0.0,-9999.0,-9999.0
2014,07,18,   39.6,-9999.0,    0.0,-9999.0,-9999.0
2014,07,19,   41.1,   33.0,    0.0,-9999.0,-9999.0
2014,07,20,   43.1,   32.4,    0.0,-9999.0,-9999.0
2014,07,21,   41.1,-9999.0,    0.0,-9999.0,-9999.0
2014,07,22,   39.6,   30.4,    0.0,-9999.0,-9999.0
2014,07,23,   42.2,   30.8,    0.0,-9999.0,-9999.0
2014,07,24,   39.3,   30.9,    0.0,-9999.0,-9999.0
2014,07,25,   40.6,-9999.0,    0.0,-9999.0,-9999.0
2014,07,26,   46.3,   34.5,    0.0,-9999.0,-9999.0
2014,07,27,   43.7,-9999.0,    0.0,-9999.0,-9999.0
2014,07,28,   38.9,-9999.0,    0.0,-9999.0,-9999.0
2014,07,29,   38.4,-9999.0,    0.0,-9999.0,-9999.0
2014,07,30,   39.3,-9999.0,    0.0,-9999.0,-9999.0
2014,07,31,   41.8,-9999.0,    0.0,-9999.0,-9999.0
2014,08,01,   41.5,   33.3,    0.0,-9999.0,-9999.0
2014,08,02,   38.9,-9999.0,    0.0,-9999.0,-9999.0
2014,08,03,   39.6,   32.4,    0.0,-9999.0,-9999.0
2014,08,04,   40.5,   33.0,    0.0,-9999.0,-9999.0
2014,08,05,   41.0,-9999.0,    0.0,-9999.0,-9999.0
2014,08,06,   41.1,-9999.0,    0.0,-9999.0,-9999.0
2014,08,07,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
2014,08,08,   40.4,-9999.0,    0.0,-9999.0,-9999.0
2014,08,09,   42.3,   30.9,    0.0,-9999.0,-9999.0
2014,08,10,   43.1,   31.8,    0.0,-9999.0,-9999.0
2014,08,11,   43.6,-9999.0,    0.0,-9999.0,-9999.0
2014,08,12,   43.3,-9999.0,    0.0,-9999.0,-9999.0
2014,08,13,   43.5,   32.3,    0.0,-9999.0,-9999.0
2014,08,14,   40.9,-9999.0,    0.0,-9999.0,-9999.0
2014,08,15,   42.0,   32.5,    0.0,-9999.0,-9999.0
2014,08,16,   46.3,   33.4,    0.0,-9999.0,-9999.0
2014,08,17,   46.2,-9999.0,    0.0,-9999.0,-9999.0
2014,08,18,   44.0,   31.9,    0.0,-9999.0,-9999.0
2014,08,19,   40.0,-9999.0,    0.0,-9999.0,-9999.0
2014,08,20,   40.2,-9999.0,    0.0,-9999.0,-9999.0
2014,08,21,   37.6,   31.9,    0.0,-9999.0,-9999.0
2014,08,22,   41.4,-9999.0,    0.0,-9999.0,-9999.0
2014,08,23,   42.3,-9999.0,    0.0,-9999.0,-9999.0
2014,08,24,   40.7,-9999.0,    0.0,-9999.0,-9999.0
2014,08,25,   38.6,   30.9,    0.0,-9999.0,-9999.0
2014,08,26,   38.3,-9999.0,    0.0,-9999.0,-9999.0
2014,08,27,   40.0,   31.0,    0.0,-9999.0,-9999.0
2014,08,28,   41.3,   31.2,    0.0,-9999.0,-9999.0
2014,08,29,   42.1,   33.6,    0.0,-9999.0,-9999.0
2014,08,30,-9999.0,   32.9,    0.0,-9999.0,-9999.0
2014,08,31,   40.0,-9999.0,    0.0,-9999.0,-9999.0
2014,09,01,   41.6,   29.8,    0.0,-9999.0,-9999.0
2014,09,02,   42.1,-9999.0,    0.0,-9999.0,-9999.0
2014,09,03,   44.1,   31.3,    0.0,-9999.0,-9999.0
2014,09,04,-9999.0,   31.9,    0.0,-9999.0,-9999.0
2014,09,05,   40.5,   30.1,    0.0,-9999.0,-9999.0
2014,09,06,   39.0,-9999.0,    0.0,-9999.0,-9999.0
2014,09,07,   40.8,   30.0,    0.0,-9999.0,-9999.0
2014,09,08,   43.6,   31.4,    0.0,-9999.0,-9999.0
2014,09,09,   43.2,   31.8,    0.0,-9999.0,-9999.0
2014,09,10,   39.7,-9999.0,    0.0,-9999.0,-9999.0
